ID,Tokens,Labels
111,ratio,O
111,of,O
111,cross,O
111,sections,O
111,is,O
111,found,O
111,to,O
111,be,O
111,in,O
111,agreement,O
111,with,O
111,NNLO,O
111,predictions,O
111,.,O
111,Parton,O
111,distribution,O
111,function,O
111,uncertainties,O
111,are,O
111,the,O
111,dominant,O
111,systematic,O
111,.,O
112,The,O
112,BaBar,B-EXPERIMENT
112,experiment,I-EXPERIMENT
112,measures,O
112,the,O
112,transverse,O
112,momentum,O
112,spectrum,O
112,of,O
112,W,B-PARTICLE
112,boson,I-PARTICLE
112,in,O
112,deep-inelastic,B-COLLISION
112,scattering,I-COLLISION
112,at,O
112,100,B-ENERGY
112,TeV,I-ENERGY
112,using,O
112,the,O
112,D0,B-DETECTOR
112,detector,O
112,at,O
112,LHC,B-FACILITY
112,.,O
112,A,O
112,Tsallis,O
112,distribution,O
112,provides,O
112,an,O
112,excellent,O
112,description,O
112,of,O
112,the,O
112,data,O
112,below,O
112,10,O
112,GeV/c,O
112,.,O
112,Comparisons,O
112,with,O
112,PYTHIA,O
112,and,O
112,HERWIG,O
112,event,O
112,generators,O
112,are,O
112,presented,O
112,.,O
112,The,O
112,integrated,O
112,yield,O
112,is,O
112,extracted,O
112,and,O
112,compared,O
112,with,O
112,previous,O
112,measurements,O
112,.,O
113,We,O
113,present,O
113,a,O
113,search,O
113,for,O
113,stop,B-PARTICLE
113,squark,I-PARTICLE
113,production,O
113,in,O
113,Au-Au,B-COLLISION
113,collisions,I-COLLISION
113,at,O
113,a,O
113,centre-of-mass,O
113,energy,O
113,of,O
113,6.5,B-ENERGY
113,TeV,I-ENERGY
113,with,O
113,the,O
113,MicroBooNE,B-DETECTOR
113,detector,O
113,.,O
113,Data,O
113,were,O
113,recorded,O
113,at,O
113,Fermilab,B-FACILITY
113,during,O
113,Run,O
113,2,O
113,of,O
113,the,O
113,TOTEM,B-EXPERIMENT
113,experiment,I-EXPERIMENT
113,.,O
113,No,O
113,significant,O
113,excess,O
113,above,O
113,the,O
113,expected,O
113,background,O
113,was,O
113,observed,O
113,.,O
113,Upper,O
113,limits,O
113,on,O
113,the,O
113,production,O
113,cross,O
113,section,O
113,are,O
113,set,O
113,at,O
11300%,95%,O
113,confidence,O
113,level,O
113,.,O
114,We,O
114,present,O
114,first,O
114,evidence,O
114,for,O
114,neutralino,B-PARTICLE
114,production,O
114,via,O
114,vector,O
114,boson,O
114,fusion,O
114,in,O
114,Pb-Pb,B-COLLISION
114,collisions,I-COLLISION
114,at,O
114,0.9,B-ENERGY
114,TeV,I-ENERGY
114,with,O
114,the,O
114,MicroBooNE,B-DETECTOR
114,detector,O
114,.,O
114,The,O
114,KLOE-2,B-EXPERIMENT
114,experiment,I-EXPERIMENT
114,at,O
114,Fermilab,B-FACILITY
114,selects,O
114,events,O
114,with,O
114,two,O
114,forward,O
114,jets,O
114,and,O
114,the,O
114,B,B-PARTICLE
114,meson,I-PARTICLE
114,decay,O
114,signature,O
114,.,O
114,A,O
114,multivariate,O
114,technique,O
114,reduces,O
114,QCD,O
114,backgrounds,O
114,significantly,O
114,.,O
114,The,O
114,observed,O
114,significance,O
114,is,O
114,3.2,O
114,standard,O
114,deviations,O
114,.,O
115,We,O
115,search,O
115,for,O
115,anomalous,O
115,couplings,O
115,of,O
115,the,O
115,neutralino,B-PARTICLE
115,using,O
115,the,O
115,SND@LHC,B-EXPERIMENT
115,experiment,I-EXPERIMENT
115,at,O
115,SuperKEKB,B-FACILITY
115,.,O
115,The,O
115,FASER,B-DETECTOR
115,detector,O
115,records,O
115,heavy-ion,B-COLLISION
115,collisions,I-COLLISION
115,at,O
115,8,B-ENERGY
115,TeV,I-ENERGY
115,and,O
115,reconstructs,O
115,the,O
115,antiproton,B-PARTICLE
115,decay,O
115,topology,O
115,.,O
115,Wilson,O
115,coefficients,O
115,for,O
115,dimension-6,O
115,EFT,O
115,operators,O
115,are,O
115,constrained,O
115,from,O
115,the,O
115,data,O
115,.,O
115,The,O
115,results,O
115,represent,O
115,the,O
115,world's,O
115,most,O
115,stringent,O
115,constraints,O
115,on,O
115,several,O
115,operators,O
115,.,O
116,The,O
116,D0,B-DETECTOR
116,detector,O
116,at,O
116,LEP,B-FACILITY
116,is,O
116,used,O
116,to,O
116,measure,O
116,the,O
116,inclusive,O
116,dark,B-PARTICLE
116,matter,I-PARTICLE
116,production,O
116,cross,O
116,section,O
116,in,O
116,nucleus-nucleus,B-COLLISION
116,collisions,I-COLLISION
116,at,O
116,13,B-ENERGY
116,TeV,I-ENERGY
116,.,O
116,The,O
116,ATLAS,B-EXPERIMENT
116,experiment,I-EXPERIMENT
116,employs,O
116,a,O
116,track-based,O
116,approach,O
116,to,O
116,reconstruct,O
116,the,O
116,signal,O
116,.,O
116,Theoretical,O
116,predictions,O
116,from,O
116,colour-glass,O
116,condensate,O
116,models,O
116,are,O
116,compared,O
116,to,O
116,data,O
116,.,O
116,Good,O
116,agreement,O
116,is,O
116,observed,O
116,at,O
116,low,O
116,transverse,O
116,momentum,O
116,.,O
117,A,O
117,measurement,O
117,of,O
117,tau,B-PARTICLE
117,neutrino,I-PARTICLE
117,pair,O
117,production,O
117,cross,O
117,sections,O
117,in,O
117,ion-ion,B-COLLISION
117,collisions,I-COLLISION
117,at,O
117,8,B-ENERGY
117,TeV,I-ENERGY
117,is,O
117,reported,O
117,.,O
117,The,O
117,analysis,O
117,uses,O
117,the,O
117,full,O
117,dataset,O
117,collected,O
117,by,O
117,the,O
117,KLOE-2,B-DETECTOR
117,detector,O
117,at,O
117,Brookhaven,B-FACILITY
117,National,I-FACILITY
117,Laboratory,I-FACILITY
117,.,O
117,Results,O
117,from,O
117,the,O
117,NOvA,B-EXPERIMENT
117,experiment,I-EXPERIMENT
117,are,O
117,compared,O
117,with,O
117,next-to-leading-order,O
117,QCD,O
117,calculations,O
117,.,O
117,The,O
117,measured,O
117,values,O
117,are,O
117,consistent,O
117,with,O
117,theoretical,O
117,expectations,O
117,within,O
117,uncertainties,O
117,.,O
118,The,O
118,LHCb,B-EXPERIMENT
118,experiment,I-EXPERIMENT
118,at,O
118,KEK,B-FACILITY
118,reports,O
118,a,O
118,search,O
118,for,O
118,electron,B-PARTICLE
118,neutrino,I-PARTICLE
118,pair,O
118,production,O
118,in,O
118,deep-inelastic,B-COLLISION
118,scattering,I-COLLISION
118,at,O
118,3.5,B-ENERGY
118,TeV,I-ENERGY
118,with,O
118,the,O
118,Belle,B-DETECTOR
118,II,I-DETECTOR
118,detector,O
118,.,O
118,Events,O
118,are,O
118,selected,O
118,with,O
118,exactly,O
118,two,O
118,oppositely,O
118,charged,O
118,leptons,O
118,and,O
118,large,O
118,missing,O
118,transverse,O
118,energy,O
118,.,O
118,A,O
118,cut-and-count,O
118,analysis,O
118,is,O
118,performed,O
118,in,O
118,several,O
118,signal,O
118,regions,O
118,.,O
118,No,O
118,significant,O
118,deviation,O
118,from,O
118,the,O
118,expected,O
118,background,O
118,is,O
118,observed,O
118,.,O
119,We,O
119,report,O
119,evidence,O
119,for,O
119,the,O
119,associated,O
119,production,O
119,of,O
119,a,O
119,strange,B-PARTICLE
119,quark,I-PARTICLE
119,with,O
119,a,O
119,top,B-PARTICLE
119,quark,I-PARTICLE
119,in,O
119,proton-proton,B-COLLISION
119,collisions,I-COLLISION
119,at,O
119,8,B-ENERGY
119,TeV,I-ENERGY
119,.,O
119,The,O
119,BaBar,B-DETECTOR
119,detector,O
119,at,O
119,HERA,B-FACILITY
119,recorded,O
119,the,O
119,dataset,O
119,used,O
119,in,O
119,this,O
119,analysis,O
119,.,O
119,Signal,O
119,extraction,O
119,was,O
119,performed,O
119,using,O
119,a,O
119,binned,O
119,maximum-likelihood,O
119,fit,O
119,.,O
119,The,O
119,T2K,B-EXPERIMENT
119,experiment,I-EXPERIMENT
119,result,O
119,establishes,O
119,this,O
119,process,O
119,at,O
119,4.2,O
119,standard,O
119,deviations,O
119,significance,O
119,.,O
120,Measurement,O
120,of,O
120,Lambda,B-PARTICLE
120,baryon,I-PARTICLE
120,azimuthal,O
120,correlations,O
120,in,O
120,Au-Au,B-COLLISION
120,collisions,I-COLLISION
120,at,O
120,0.9,B-ENERGY
120,TeV,I-ENERGY
120,is,O
120,presented,O
120,by,O
120,the,O
120,BaBar,B-EXPERIMENT
120,experiment,I-EXPERIMENT
120,.,O
120,The,O
120,KLOE-2,B-DETECTOR
120,detector,O
120,at,O
120,CERN,B-FACILITY
120,provides,O
120,high-granularity,O
120,calorimetric,O
120,information,O
120,.,O
120,Two-particle,O
120,correlation,O
120,functions,O
120,are,O
120,measured,O
120,as,O
120,a,O
120,function,O
120,of,O
120,pseudorapidity,O
120,and,O
120,azimuth,O
120,.,O
120,Long-range,O
120,correlations,O
120,characteristic,O
120,of,O
120,collective,O
120,behaviour,O
120,are,O
120,observed,O
120,.,O
121,Measurements,O
121,of,O
121,Xi,B-PARTICLE
121,baryon,I-PARTICLE
121,polarisation,O
121,in,O
121,proton-antiproton,B-COLLISION
121,collisions,I-COLLISION
121,at,O
121,200,B-ENERGY
121,GeV,I-ENERGY
121,are,O
121,reported,O
121,by,O
121,the,O
121,ATLAS,B-EXPERIMENT
121,experiment,I-EXPERIMENT
121,.,O
121,Data,O
121,collected,O
121,with,O
121,the,O
121,LHCb,B-DETECTOR
121,detector,O
121,at,O
121,DESY,B-FACILITY
121,correspond,O
121,to,O
121,36,O
121,fb-1,O
121,.,O
121,Angular,O
121,distributions,O
121,of,O
121,the,O
121,decay,O
121,products,O
121,are,O
121,analysed,O
121,using,O
121,a,O
121,template,O
121,fit,O
121,method,O
121,.,O
121,Results,O
121,are,O
121,consistent,O
121,with,O
121,NLO,O
121,electroweak,O
121,predictions,O
121,.,O
122,The,O
122,properties,O
122,of,O
122,the,O
122,stop,B-PARTICLE
122,squark,I-PARTICLE
122,are,O
122,studied,O
122,in,O
122,pp,B-COLLISION
122,collisions,I-COLLISION
122,at,O
122,8,B-ENERGY
122,TeV,I-ENERGY
122,using,O
122,the,O
122,ALICE,B-DETECTOR
122,detector,O
122,.,O
122,The,O
122,NOvA,B-EXPERIMENT
122,experiment,I-EXPERIMENT
122,at,O
122,Tevatron,B-FACILITY
122,collected,O
122,a,O
122,sample,O
122,of,O
122,10^8,O
122,signal,O
122,candidates,O
122,.,O
122,Mass,O
122,",",O
122,width,O
122,",",O
122,and,O
122,coupling,O
122,measurements,O
122,are,O
122,performed,O
122,with,O
122,unprecedented,O
122,precision,O
122,.,O
122,These,O
122,results,O
122,constrain,O
122,several,O
122,beyond-Standard-Model,O
122,scenarios,O
122,.,O
123,The,O
123,stop,B-PARTICLE
123,squark,I-PARTICLE
123,was,O
123,observed,O
123,in,O
123,Pb-Pb,B-COLLISION
123,collisions,I-COLLISION
123,at,O
123,5.02,B-ENERGY
123,TeV,I-ENERGY
123,using,O
123,the,O
123,T2K,B-DETECTOR
123,detector,O
123,at,O
123,Tevatron,B-FACILITY
123,.,O
123,The,O
123,NOvA,B-EXPERIMENT
123,experiment,I-EXPERIMENT
123,collected,O
123,data,O
123,corresponding,O
123,to,O
123,an,O
123,integrated,O
123,luminosity,O
123,of,O
123,137,O
123,fb-1,O
123,.,O
123,Signal,O
123,events,O
123,were,O
123,reconstructed,O
123,using,O
123,a,O
123,multivariate,O
123,analysis,O
123,technique,O
123,.,O
123,The,O
123,measured,O
123,cross,O
123,section,O
123,is,O
123,in,O
123,good,O
123,agreement,O
123,with,O
123,Standard,O
123,Model,O
123,predictions,O
123,.,O
124,This,O
124,paper,O
124,describes,O
124,the,O
124,performance,O
124,of,O
124,the,O
124,T2K,B-DETECTOR
124,detector,O
124,during,O
124,p-Pb,B-COLLISION
124,collisions,I-COLLISION
124,data-taking,O
124,at,O
124,14,B-ENERGY
124,TeV,I-ENERGY
124,at,O
124,DESY,B-FACILITY
124,.,O
124,Reconstruction,O
124,efficiencies,O
124,for,O
124,muon,B-PARTICLE
124,neutrino,I-PARTICLE
124,tracks,O
124,were,O
124,evaluated,O
124,using,O
124,tag-and-probe,O
124,methods,O
124,.,O
124,The,O
124,KLOE-2,B-EXPERIMENT
124,experiment,I-EXPERIMENT
124,achieved,O
124,a,O
124,signal-to-background,O
124,ratio,O
124,exceeding,O
124,50:1,O
124,in,O
124,the,O
124,signal,O
124,region,O
124,.,O
124,Systematic,O
124,uncertainties,O
124,are,O
124,dominated,O
124,by,O
124,jet,O
124,energy,O
124,scale,O
124,calibration,O
124,.,O
125,A,O
125,comprehensive,O
125,study,O
125,of,O
125,multiparton,O
125,interactions,O
125,in,O
125,Xe-Xe,B-COLLISION
125,collisions,I-COLLISION
125,at,O
125,13.6,B-ENERGY
125,TeV,I-ENERGY
125,is,O
125,performed,O
125,with,O
125,the,O
125,FASER,B-DETECTOR
125,detector,O
125,at,O
125,LHC,B-FACILITY
125,.,O
125,The,O
125,ATLAS,B-EXPERIMENT
125,experiment,I-EXPERIMENT
125,measures,O
125,underlying,O
125,event,O
125,activity,O
125,in,O
125,events,O
125,containing,O
125,a,O
125,Xi,B-PARTICLE
125,baryon,I-PARTICLE
125,.,O
125,Tuned,O
125,Monte,O
125,Carlo,O
125,models,O
125,are,O
125,compared,O
125,with,O
125,data,O
125,across,O
125,multiple,O
125,observables,O
125,.,O
125,Activity,O
125,in,O
125,the,O
125,transverse,O
125,region,O
125,is,O
125,particularly,O
125,sensitive,O
125,to,O
125,MPI,O
125,.,O
126,A,O
126,search,O
126,for,O
126,long-lived,O
126,kaon,B-PARTICLE
126,decaying,O
126,inside,O
126,the,O
126,ATLAS,B-DETECTOR
126,detector,O
126,volume,O
126,is,O
126,conducted,O
126,at,O
126,RHIC,B-FACILITY
126,.,O
126,The,O
126,ALICE,B-EXPERIMENT
126,experiment,I-EXPERIMENT
126,targets,O
126,electron-positron,B-COLLISION
126,collisions,I-COLLISION
126,at,O
126,13,B-ENERGY
126,TeV,I-ENERGY
126,and,O
126,requires,O
126,displaced,O
126,vertex,O
126,signatures,O
126,.,O
126,No,O
126,excess,O
126,is,O
126,observed,O
126,over,O
126,the,O
126,Standard,O
126,Model,O
126,background,O
126,.,O
126,Model-independent,O
126,limits,O
126,are,O
126,placed,O
126,on,O
126,the,O
126,production,O
126,cross,O
126,section,O
126,times,O
126,branching,O
126,fraction,O
126,.,O
127,A,O
127,precise,O
127,measurement,O
127,of,O
127,Xi,B-PARTICLE
127,baryon,I-PARTICLE
127,decay,O
127,branching,O
127,fractions,O
127,is,O
127,performed,O
127,by,O
127,the,O
127,CMS,B-EXPERIMENT
127,experiment,I-EXPERIMENT
127,using,O
127,CDF,B-DETECTOR
127,data,O
127,at,O
127,Tevatron,B-FACILITY
127,.,O
127,The,O
127,analysis,O
127,uses,O
127,electron-positron,B-COLLISION
127,collisions,I-COLLISION
127,at,O
127,200,B-ENERGY
127,GeV,I-ENERGY
127,and,O
127,employs,O
127,a,O
127,full,O
127,amplitude,O
127,analysis,O
127,.,O
127,Results,O
127,improve,O
127,upon,O
127,previous,O
127,measurements,O
127,by,O
127,a,O
127,factor,O
127,of,O
127,three,O
127,.,O
127,No,O
127,evidence,O
127,for,O
127,CP,O
127,violation,O
127,is,O
127,observed,O
127,.,O
128,This,O
128,Letter,O
128,reports,O
128,the,O
128,observation,O
128,of,O
128,Xi,B-PARTICLE
128,baryon,I-PARTICLE
128,production,O
128,in,O
128,association,O
128,with,O
128,electroweak,O
128,bosons,O
128,in,O
128,electron-positron,B-COLLISION
128,collisions,I-COLLISION
128,at,O
128,5.02,B-ENERGY
128,TeV,I-ENERGY
128,.,O
128,The,O
128,MoEDAL,B-DETECTOR
128,detector,O
128,at,O
128,Tevatron,B-FACILITY
128,is,O
128,used,O
128,in,O
128,the,O
128,BaBar,B-EXPERIMENT
128,experiment,I-EXPERIMENT
128,analysis,O
128,.,O
128,A,O
128,multivariate,O
128,discriminant,O
128,separates,O
128,signal,O
128,from,O
128,the,O
128,dominant,O
128,bottom,B-PARTICLE
128,quark,I-PARTICLE
128,background,O
128,.,O
128,The,O
128,signal,O
128,strength,O
128,is,O
128,measured,O
128,with,O
128,a,O
128,relative,O
128,uncertainty,O
128,of,O
12800%,12%,O
128,.,O
129,The,O
129,BaBar,B-EXPERIMENT
129,experiment,I-EXPERIMENT
129,at,O
129,Large,B-FACILITY
129,Hadron,I-FACILITY
129,Collider,I-FACILITY
129,presents,O
129,a,O
129,measurement,O
129,of,O
129,chargino,B-PARTICLE
129,forward-backward,O
129,asymmetry,O
129,in,O
129,Xe-Xe,B-COLLISION
129,collisions,I-COLLISION
129,at,O
129,3.5,B-ENERGY
129,TeV,I-ENERGY
129,.,O
129,The,O
129,Belle,B-DETECTOR
129,II,I-DETECTOR
129,detector,O
129,provides,O
129,excellent,O
129,lepton,O
129,reconstruction,O
129,efficiency,O
129,.,O
129,Results,O
129,are,O
129,compared,O
129,with,O
129,NNLO,O
129,QCD,O
129,plus,O
129,NLO,O
129,EW,O
129,calculations,O
129,.,O
129,Deviations,O
129,from,O
129,Standard,O
129,Model,O
129,predictions,O
129,are,O
129,below,O
129,1.5,O
129,sigma,O
129,.,O
130,We,O
130,report,O
130,a,O
130,new,O
130,measurement,O
130,of,O
130,the,O
130,photon,B-PARTICLE
130,mass,O
130,using,O
130,the,O
130,NA62,B-DETECTOR
130,detector,O
130,at,O
130,HERA,B-FACILITY
130,.,O
130,The,O
130,COMPASS,B-EXPERIMENT
130,experiment,I-EXPERIMENT
130,analyses,O
130,proton-antiproton,B-COLLISION
130,collisions,I-COLLISION
130,data,O
130,at,O
130,0.9,B-ENERGY
130,TeV,I-ENERGY
130,in,O
130,the,O
130,dilepton,O
130,decay,O
130,channel,O
130,.,O
130,A,O
130,template,O
130,fit,O
130,to,O
130,the,O
130,invariant,O
130,mass,O
130,distribution,O
130,yields,O
130,a,O
130,precision,O
130,of,O
13000.00%,0.20%,O
130,.,O
130,This,O
130,represents,O
130,the,O
130,most,O
130,precise,O
130,single-experiment,O
130,measurement,O
130,to,O
130,date,O
130,.,O
131,The,O
131,FASER,B-EXPERIMENT
131,experiment,I-EXPERIMENT
131,presents,O
131,a,O
131,search,O
131,for,O
131,pair-produced,O
131,top,B-PARTICLE
131,quark,I-PARTICLE
131,in,O
131,heavy-ion,B-COLLISION
131,collisions,I-COLLISION
131,at,O
131,1.96,B-ENERGY
131,TeV,I-ENERGY
131,with,O
131,the,O
131,SND@LHC,B-DETECTOR
131,detector,O
131,at,O
131,SPS,B-FACILITY
131,.,O
131,Candidate,O
131,events,O
131,require,O
131,at,O
131,least,O
131,four,O
131,jets,O
131,and,O
131,large,O
131,missing,O
131,transverse,O
131,energy,O
131,.,O
131,The,O
131,observed,O
131,yield,O
131,is,O
131,consistent,O
131,with,O
131,the,O
131,Standard,O
131,Model,O
131,background,O
131,estimate,O
131,.,O
131,Exclusion,O
131,limits,O
131,are,O
131,derived,O
131,in,O
131,the,O
131,context,O
131,of,O
131,simplified,O
131,supersymmetric,O
131,models,O
131,.,O
132,A,O
132,differential,O
132,cross-section,O
132,measurement,O
132,of,O
132,tau,B-PARTICLE
132,neutrino,I-PARTICLE
132,production,O
132,in,O
132,p-Pb,B-COLLISION
132,collisions,I-COLLISION
132,at,O
132,8,B-ENERGY
132,TeV,I-ENERGY
132,is,O
132,presented,O
132,using,O
132,the,O
132,ATLAS,B-DETECTOR
132,detector,O
132,.,O
132,The,O
132,analysis,O
132,exploits,O
132,heavy-ion,B-COLLISION
132,collisions,I-COLLISION
132,data,O
132,collected,O
132,at,O
132,LEP,B-FACILITY
132,during,O
132,the,O
132,LHC,B-FACILITY
132,Run,O
132,2,O
132,period,O
132,.,O
132,The,O
132,KLOE-2,B-EXPERIMENT
132,experiment,I-EXPERIMENT
132,results,O
132,are,O
132,unfolded,O
132,to,O
132,the,O
132,particle,O
132,level,O
132,and,O
132,compared,O
132,to,O
132,Monte,O
132,Carlo,O
132,generators,O
132,.,O
132,NLO+PS,O
132,predictions,O
132,describe,O
132,the,O
132,data,O
132,well,O
132,.,O
133,We,O
133,study,O
133,the,O
133,suppression,O
133,of,O
133,tau,B-PARTICLE
133,neutrino,I-PARTICLE
133,yields,O
133,in,O
133,proton-proton,B-COLLISION
133,collisions,I-COLLISION
133,at,O
133,13,B-ENERGY
133,TeV,I-ENERGY
133,relative,O
133,to,O
133,p-Pb,B-COLLISION
133,collisions,I-COLLISION
133,using,O
133,the,O
133,NOvA,B-DETECTOR
133,detector,O
133,.,O
133,Data,O
133,from,O
133,the,O
133,ALICE,B-EXPERIMENT
133,experiment,I-EXPERIMENT
133,at,O
133,SuperKEKB,B-FACILITY
133,are,O
133,compared,O
133,to,O
133,perturbative,O
133,QCD,O
133,calculations,O
133,including,O
133,nuclear,O
133,effects,O
133,.,O
133,A,O
133,strong,O
133,suppression,O
133,is,O
133,observed,O
133,at,O
133,high,O
133,transverse,O
133,momenta,O
133,.,O
133,Results,O
133,are,O
133,consistent,O
133,with,O
133,parton,O
133,energy,O
133,loss,O
133,in,O
133,a,O
133,deconfined,O
133,medium,O
133,.,O
134,Elliptic,O
134,flow,O
134,measurements,O
134,of,O
134,dark,B-PARTICLE
134,matter,I-PARTICLE
134,in,O
134,Pb-Pb,B-COLLISION
134,collisions,I-COLLISION
134,at,O
134,100,B-ENERGY
134,TeV,I-ENERGY
134,are,O
134,reported,O
134,by,O
134,the,O
134,MicroBooNE,B-EXPERIMENT
134,experiment,I-EXPERIMENT
134,.,O
134,Data,O
134,collected,O
134,at,O
134,LEP,B-FACILITY
134,with,O
134,the,O
134,MoEDAL,B-DETECTOR
134,detector,O
134,span,O
134,multiple,O
134,centrality,O
134,classes,O
134,.,O
134,The,O
134,azimuthal,O
134,anisotropy,O
134,coefficients,O
134,are,O
134,extracted,O
134,using,O
134,the,O
134,two-particle,O
134,cumulant,O
134,method,O
134,.,O
134,Results,O
134,are,O
134,compared,O
134,with,O
134,viscous,O
134,hydrodynamic,O
134,calculations,O
134,.,O
135,The,O
135,ALICE,B-DETECTOR
135,detector,O
135,at,O
135,DESY,B-FACILITY
135,measures,O
135,antiproton,B-PARTICLE
135,production,O
135,cross,O
135,sections,O
135,differentially,O
135,in,O
135,rapidity,O
135,and,O
135,transverse,O
135,momentum,O
135,.,O
135,The,O
135,NA62,B-EXPERIMENT
135,experiment,I-EXPERIMENT
135,uses,O
135,Pb-Pb,B-COLLISION
135,collisions,I-COLLISION
135,at,O
135,900,B-ENERGY
135,GeV,I-ENERGY
135,corresponding,O
135,to,O
135,5.4,O
135,fb-1,O
135,.,O
135,PDF-sensitive,O
135,observables,O
135,are,O
135,constructed,O
135,and,O
135,compared,O
135,with,O
135,theoretical,O
135,predictions,O
135,.,O
135,These,O
135,data,O
135,will,O
135,constrain,O
